tweet_id,is_reply,timestamp,source,rating_numerator,rating_denominator,name,dogs_number,retweets,favorites,p1,p1_conf,p1_dog,stage
715342466308784130,0,2016-03-31 00:58:29,iPhone,10.0,10,Oscar,1,768,3294,French_bulldog,0.731405,True,
715220193576927233,0,2016-03-30 16:52:36,iPhone,10.0,10,Nico,1,736,2630,leatherback_turtle,0.280835,False,
715200624753819648,0,2016-03-30 15:34:51,iPhone,12.0,10,Michelangelope,1,2110,5578,Pembroke,0.7509060000000001,True,
715009755312439296,0,2016-03-30 02:56:24,iPhone,12.0,10,Siba,1,1392,4550,llama,0.8567889999999999,False,
714982300363173890,0,2016-03-30 01:07:18,iPhone,9.0,10,Calbert,1,1166,4094,brown_bear,0.7132930000000001,False,
714962719905021952,0,2016-03-29 23:49:30,Vine,12.0,10,,1,4816,8028,dingo,0.366875,False,
714957620017307648,0,2016-03-29 23:29:14,iPhone,10.0,10,Curtis,1,1595,4503,Lakeland_terrier,0.459515,True,
714631576617938945,0,2016-03-29 01:53:39,iPhone,4.0,10,Benedict,1,1122,3571,espresso,0.4301350000000001,False,
714606013974974464,0,2016-03-29 00:12:05,iPhone,12.0,10,,1,1038,3938,comic_book,0.105171,False,
714485234495041536,0,2016-03-28 16:12:09,Vine,10.0,10,Blitz,1,1313,2962,goose,0.214301,False,
714258258790387713,0,2016-03-28 01:10:13,iPhone,8.0,10,Travis,1,808,3281,Shih-Tzu,0.625129,True,
714251586676113411,0,2016-03-28 00:43:43,iPhone,8.0,10,Thumas,1,940,3570,triceratops,0.235373,False,
714214115368108032,0,2016-03-27 22:14:49,iPhone,13.0,10,,1,990,2480,Labrador_retriever,0.720481,True,
714141408463036416,0,2016-03-27 17:25:54,iPhone,10.0,10,,1,1569,4673,ice_bear,0.869477,False,
713919462244790272,0,2016-03-27 02:43:58,iPhone,12.0,10,Kanu,1,869,3564,Labrador_retriever,0.829058,True,
713909862279876608,0,2016-03-27 02:05:49,Vine,12.0,10,Doug,1,616,2078,Great_Pyrenees,0.732043,True,
713900603437621249,0,2016-03-27 01:29:02,iPhone,11.0,10,,9,829,3062,Labrador_retriever,0.8686709999999999,True,
713761197720473600,0,2016-03-26 16:15:05,iPhone,12.0,10,Piper,1,1541,5308,timber_wolf,0.503788,False,
713411074226274305,0,2016-03-25 17:03:49,iPhone,11.0,10,,1,1440,4802,whippet,0.734244,True,
713177543487135744,0,2016-03-25 01:35:51,iPhone,10.0,10,Lance,1,3183,7854,Great_Pyrenees,0.720337,True,
713175907180089344,0,2016-03-25 01:29:21,iPhone,10.0,10,Opie,1,1630,4851,Brittany_spaniel,0.797936,True,
712809025985978368,0,2016-03-24 01:11:29,iPhone,10.0,10,Stubert,1,7602,20378,golden_retriever,0.371816,True,
712717840512598017,0,2016-03-23 19:09:09,iPhone,10.0,10,,1,5616,13474,Siberian_husky,0.463223,True,
712668654853337088,0,2016-03-23 15:53:42,iPhone,10.0,10,Sunny,1,1367,4531,Labrador_retriever,0.586951,True,
712438159032893441,0,2016-03-23 00:37:48,iPhone,11.0,10,Kane,1,1756,5799,pug,0.533967,True,
712309440758808576,0,2016-03-22 16:06:19,iPhone,12.0,10,,1,26,269,soft-coated_wheaten_terrier,0.751962,True,pupper
712097430750289920,0,2016-03-22 02:03:52,iPhone,10.0,10,,1,1172,4144,collie,0.176758,True,
712092745624633345,0,2016-03-22 01:45:15,iPhone,7.0,10,Steven,1,1016,3211,Norfolk_terrier,0.293007,True,
712085617388212225,0,2016-03-22 01:16:55,iPhone,11.0,10,Olive,1,556,3531,meerkat,0.143497,False,
712065007010385924,0,2016-03-21 23:55:01,iPhone,6.0,10,Chester,1,700,2451,Great_Pyrenees,0.251516,True,
711968124745228288,0,2016-03-21 17:30:03,iPhone,10.0,10,Winston,1,2601,8776,Brittany_spaniel,0.944376,True,pupper
711743778164514816,0,2016-03-21 02:38:34,iPhone,11.0,10,Roosevelt,1,1101,3095,dingo,0.31090300000000004,False,
711732680602345472,0,2016-03-21 01:54:29,iPhone,10.0,10,,1,4653,9756,Chihuahua,0.956787,True,
711694788429553666,0,2016-03-20 23:23:54,iPhone,13.0,10,,1,20500,35865,Chihuahua,0.584026,True,
711652651650457602,0,2016-03-20 20:36:28,iPhone,9.0,10,Gary,1,1037,4228,West_Highland_white_terrier,0.597111,True,
711363825979756544,0,2016-03-20 01:28:47,iPhone,11.0,10,,1,1287,3996,nail,0.8555520000000001,False,
711306686208872448,0,2016-03-19 21:41:44,iPhone,3.0,10,,1,819,3596,golden_retriever,0.990715,True,
711008018775851008,0,2016-03-19 01:54:56,iPhone,11.0,10,Chuckles,1,710,3275,Staffordshire_bullterrier,0.427836,True,pupper
710997087345876993,0,2016-03-19 01:11:29,iPhone,12.0,10,Milo,1,1561,4960,Dandie_Dinmont,0.740229,True,
710844581445812225,0,2016-03-18 15:05:29,iPhone,10.0,10,Staniel,1,779,2775,pug,0.976685,True,
710833117892898816,0,2016-03-18 14:19:56,iPhone,12.0,10,Sora,1,606,2937,golden_retriever,0.638625,True,
710658690886586372,0,2016-03-18 02:46:49,iPhone,10.0,10,,8,636,2529,Yorkshire_terrier,0.43042,True,
710609963652087808,0,2016-03-17 23:33:12,Vine,12.0,10,,1,2624,5227,Siberian_husky,0.396495,True,
710588934686908417,0,2016-03-17 22:09:38,iPhone,12.0,10,Beemo,1,2107,4968,Pomeranian,0.468751,True,
710296729921429505,0,2016-03-17 02:48:31,Vine,12.0,10,Oshie,1,833,2574,malinois,0.619577,True,
710283270106132480,0,2016-03-17 01:55:02,iPhone,11.0,10,Gunner,1,580,2308,Siberian_husky,0.506154,True,
710272297844797440,0,2016-03-17 01:11:26,iPhone,11.0,10,,1,1425,4945,golden_retriever,0.983548,True,
710269109699739648,0,2016-03-17 00:58:46,iPhone,13.0,10,,1,1257,2613,miniature_pinscher,0.286479,True,
710153181850935296,0,2016-03-16 17:18:07,iPhone,11.0,10,Lacy,1,1006,3153,golden_retriever,0.779356,True,
710140971284037632,0,2016-03-16 16:29:35,iPhone,8.0,10,Tater,1,1008,3017,car_mirror,0.819106,False,
710117014656950272,0,2016-03-16 14:54:24,iPhone,11.0,10,,1,2233,5999,Brittany_spaniel,0.922876,True,pupper
709918798883774466,0,2016-03-16 01:46:45,iPhone,12.0,10,Watson,1,1215,3250,malamute,0.370152,True,
709901256215666688,0,2016-03-16 00:37:03,iPhone,12.0,10,,1,112,732,Chihuahua,0.354488,True,
709852847387627521,0,2016-03-15 21:24:41,iPhone,0.12,10,,1,1336,3824,hammer,0.16986500000000002,False,
709566166965075968,0,2016-03-15 02:25:31,iPhone,12.0,10,Olaf,1,1367,3865,badger,0.356946,False,
709556954897764353,0,2016-03-15 01:48:55,iPhone,12.0,10,Cecil,1,1204,3593,Maltese_dog,0.632289,True,
709519240576036864,0,2016-03-14 23:19:03,iPhone,9.0,10,Vince,1,277,1620,Labrador_retriever,0.58458,True,
709449600415961088,0,2016-03-14 18:42:20,iPhone,10.0,10,Karma,1,665,2420,Pomeranian,0.993718,True,
709409458133323776,0,2016-03-14 16:02:49,iPhone,8.0,10,Billy,1,788,2855,Pembroke,0.7663270000000001,True,
709225125749587968,0,2016-03-14 03:50:21,iPhone,11.0,10,Walker,1,647,2615,golden_retriever,0.14039400000000002,True,
709207347839836162,0,2016-03-14 02:39:42,iPhone,11.0,10,Penny,1,6567,13755,Dandie_Dinmont,0.224415,True,
709198395643068416,0,2016-03-14 02:04:08,iPhone,9.0,10,,5,721,2634,golden_retriever,0.765778,True,
709179584944730112,0,2016-03-14 00:49:23,Vine,13.0,10,Sammy,1,763,2213,swing,0.171486,False,
709158332880297985,0,2016-03-13 23:24:56,iPhone,10.0,10,Rodney,1,470,2236,malamute,0.873233,True,
709042156699303936,0,2016-03-13 15:43:18,iPhone,9.0,10,Klevin,1,1864,5197,home_theater,0.05903260000000001,False,
708853462201716736,0,2016-03-13 03:13:29,Vine,8.0,10,Lucy,1,745,1941,golden_retriever,0.605304,True,
708845821941387268,0,2016-03-13 02:43:08,iPhone,9.0,10,,1,1015,3226,Samoyed,0.954517,True,pupper
708834316713893888,0,2016-03-13 01:57:25,iPhone,10.0,10,Malikai,1,571,1860,Mexican_hairless,0.451852,True,
708810915978854401,0,2016-03-13 00:24:26,iPhone,10.0,10,Mister,1,7848,18036,alp,0.320126,False,
708738143638450176,0,2016-03-12 19:35:15,iPhone,11.0,10,Coco,1,917,2997,Pembroke,0.873977,True,
708711088997666817,0,2016-03-12 17:47:45,iPhone,11.0,10,Smokey,1,834,2790,Rottweiler,0.990312,True,
708479650088034305,0,2016-03-12 02:28:06,iPhone,13.0,10,Bear,1,765,2768,Newfoundland,0.48997,True,
708469915515297792,0,2016-03-12 01:49:25,iPhone,11.0,10,Bobble,1,926,3357,Chihuahua,0.8964219999999999,True,
708400866336894977,0,2016-03-11 21:15:02,Vine,12.0,10,,1,11330,17516,Samoyed,0.950053,True,
708356463048204288,0,2016-03-11 18:18:36,iPhone,10.0,10,Oliver,1,1520,3929,Pomeranian,0.99775,True,
708349470027751425,0,2016-03-11 17:50:48,iPhone,11.0,10,River,1,831,2568,Labrador_retriever,0.5309149999999999,True,
708149363256774660,0,2016-03-11 04:35:39,iPhone,10.0,10,Jebberson,1,1727,4672,Great_Dane,0.246762,True,
708130923141795840,0,2016-03-11 03:22:23,iPhone,11.0,10,,1,943,3707,tennis_ball,0.176495,False,
708119489313951744,0,2016-03-11 02:36:57,iPhone,9.0,10,Cooper,1,1102,2937,golden_retriever,0.83939,True,
708109389455101952,0,2016-03-11 01:56:49,iPhone,10.0,10,Remington,1,610,2124,teddy,0.263256,False,
708026248782585858,0,2016-03-10 20:26:26,iPhone,13.0,10,,1,2166,4799,Samoyed,0.991772,True,
707995814724026368,0,2016-03-10 18:25:30,iPhone,12.0,10,Farfle,1,1273,3385,Siamese_cat,0.950526,False,
707983188426153984,1,2016-03-10 17:35:20,iPhone,12.0,10,,1,2,52,boxer,0.8262719999999999,True,
707969809498152960,0,2016-03-10 16:42:10,iPhone,11.0,10,Rufus,1,1097,2941,Border_collie,0.581835,True,
707776935007539200,0,2016-03-10 03:55:45,iPhone,11.0,10,Sadie,1,1079,3593,golden_retriever,0.240695,True,
707741517457260545,0,2016-03-10 01:35:01,iPhone,10.0,10,,1,696,2718,German_short-haired_pointer,0.835491,True,
707738799544082433,0,2016-03-10 01:24:13,Vine,12.0,10,,1,2785,4495,golden_retriever,0.67575,True,
707693576495472641,0,2016-03-09 22:24:31,iPhone,7.0,10,Jiminus,1,1133,3765,boxer,0.599076,True,
707629649552134146,0,2016-03-09 18:10:30,Vine,10.0,10,,1,997,2834,chow,0.33576100000000003,True,
707610948723478529,0,2016-03-09 16:56:11,iPhone,12.0,10,Harper,1,7236,18557,toy_poodle,0.420463,True,
707420581654872064,0,2016-03-09 04:19:44,iPhone,4.0,10,Keurig,1,789,2499,standard_poodle,0.261112,True,
707411934438625280,0,2016-03-09 03:45:22,iPhone,11.0,10,,1,673,2486,miniature_pinscher,0.255327,True,pupper
707387676719185920,0,2016-03-09 02:08:59,iPhone,10.0,10,Clarkus,1,1490,3835,soft-coated_wheaten_terrier,0.5159189999999999,True,
707377100785885184,0,2016-03-09 01:26:57,iPhone,9.0,10,,1,1214,3603,teddy,0.821615,False,
707315916783140866,0,2016-03-08 21:23:50,iPhone,10.0,10,Finnegus,1,727,2698,flat-coated_retriever,0.656463,True,pupper
707297311098011648,0,2016-03-08 20:09:54,iPhone,10.0,10,Cassie,1,903,3022,bonnet,0.14644,False,
707059547140169728,0,2016-03-08 04:25:07,iPhone,11.0,10,Cupcake,1,759,2796,toy_poodle,0.827469,True,
707038192327901184,0,2016-03-08 03:00:15,iPhone,10.0,10,Kathmandu,1,900,2404,Pomeranian,0.958834,True,
707021089608753152,0,2016-03-08 01:52:18,iPhone,12.0,10,Tucker,1,1540,4433,Great_Pyrenees,0.457164,True,
707014260413456384,0,2016-03-08 01:25:10,iPhone,11.0,10,Ellie,1,664,2502,Border_collie,0.462408,True,
706904523814649856,0,2016-03-07 18:09:06,Vine,13.0,10,,1,8830,15961,cocker_spaniel,0.384559,True,
706901761596989440,0,2016-03-07 17:58:08,iPhone,3.0,10,Elliot,1,680,2264,handkerchief,0.30296100000000004,False,
706681918348251136,0,2016-03-07 03:24:33,iPhone,12.0,10,Katie,1,1103,3627,Newfoundland,0.255971,True,
706644897839910912,0,2016-03-07 00:57:27,iPhone,9.0,10,Shadow,1,1224,2814,collie,0.266414,True,
706593038911545345,0,2016-03-06 21:31:22,iPhone,10.0,10,,1,718,2363,Siamese_cat,0.478278,False,
706538006853918722,0,2016-03-06 17:52:42,iPhone,11.0,10,Oliver,1,1580,3778,window_shade,0.594333,False,
706516534877929472,0,2016-03-06 16:27:23,iPhone,12.0,10,,1,1150,3404,Saint_Bernard,0.48205,True,
706346369204748288,0,2016-03-06 05:11:12,iPhone,12.0,10,Koda,1,1035,3768,Pembroke,0.939134,True,
706310011488698368,0,2016-03-06 02:46:44,iPhone,12.0,10,,1,9034,23443,Maltese_dog,0.95207,True,pupper
706291001778950144,0,2016-03-06 01:31:11,iPhone,0.11,10,,1,522,1861,stone_wall,0.6061880000000001,False,
706265994973601792,0,2016-03-05 23:51:49,iPhone,11.0,10,Kara,1,1030,2979,German_shepherd,0.829307,True,
706169069255446529,0,2016-03-05 17:26:40,iPhone,12.0,10,,1,2511,4291,kelpie,0.218408,True,
706166467411222528,0,2016-03-05 17:16:20,iPhone,7.0,10,Dexter,1,1819,5636,stone_wall,0.7582180000000001,False,
706153300320784384,0,2016-03-05 16:24:01,Vine,0.13,10,Layla,1,437,1632,doormat,0.359586,False,
705975130514706432,0,2016-03-05 04:36:02,iPhone,10.0,10,Adele,1,842,3397,hand_blower,0.296145,False,pupper
705970349788291072,0,2016-03-05 04:17:02,iPhone,12.0,10,Lucy,1,1008,3440,pug,0.341663,True,
705898680587526145,0,2016-03-04 23:32:15,iPhone,10.0,10,Max,1,643,2597,Eskimo_dog,0.682082,True,
705786532653883392,1,2016-03-04 16:06:36,iPhone,11.0,10,,1,596,2132,American_Staffordshire_terrier,0.810158,True,pupper
705591895322394625,0,2016-03-04 03:13:11,iPhone,11.0,10,,1,1308,3475,polecat,0.185382,False,
705475953783398401,0,2016-03-03 19:32:29,iPhone,12.0,10,Zara,1,1045,3231,lakeside,0.501767,False,
705442520700944385,0,2016-03-03 17:19:38,iPhone,12.0,10,Cooper,1,1859,4877,Pembroke,0.967103,True,
705428427625635840,0,2016-03-03 16:23:38,iPhone,11.0,10,Ambrose,1,1931,4188,English_setter,0.677408,True,pupper
705239209544720384,0,2016-03-03 03:51:44,iPhone,11.0,10,Jimothy,1,854,3290,tennis_ball,0.998673,False,
705223444686888960,0,2016-03-03 02:49:06,iPhone,9.0,10,Bode,1,900,2829,Staffordshire_bullterrier,0.843359,True,
705102439679201280,0,2016-03-02 18:48:16,iPhone,10.0,10,Terrenth,1,585,2342,Pomeranian,0.961902,True,
705066031337840642,0,2016-03-02 16:23:36,iPhone,12.0,10,Reese,1,683,2378,koala,0.162935,False,
704871453724954624,1,2016-03-02 03:30:25,iPhone,12.0,10,,1,1245,4585,golden_retriever,0.945523,True,
704859558691414016,0,2016-03-02 02:43:09,iPhone,10.0,10,,1,612,2462,chow,0.931275,True,pupper
704847917308362754,0,2016-03-02 01:56:53,iPhone,0.12,10,,1,1727,5594,French_bulldog,0.619382,True,
704819833553219584,0,2016-03-02 00:05:17,iPhone,7.0,10,Chesterson,1,1136,2906,Lhasa,0.457356,True,
704761120771465216,0,2016-03-01 20:11:59,iPhone,13.0,10,,1,3257,7283,beagle,0.472324,True,pupper
704499785726889984,0,2016-03-01 02:53:32,iPhone,12.0,10,,1,1124,3212,Siberian_husky,0.304902,True,
704491224099647488,1,2016-03-01 02:19:31,iPhone,13.0,10,,1,97,840,golden_retriever,0.883991,True,
704480331685040129,0,2016-03-01 01:36:14,iPhone,11.0,10,Lucia,1,1197,3723,Maltese_dog,0.847292,True,
704364645503647744,0,2016-02-29 17:56:32,iPhone,12.0,10,Bisquick,1,3999,8804,Walker_hound,0.413535,True,
704347321748819968,0,2016-02-29 16:47:42,iPhone,10.0,10,Ralphson,1,393,1729,Staffordshire_bullterrier,0.523191,True,pupper
704134088924532736,0,2016-02-29 02:40:23,Vine,12.0,10,,1,519,1653,studio_couch,0.944692,False,pupper
704113298707505153,0,2016-02-29 01:17:46,iPhone,8.0,10,Stanley,1,629,2031,pug,0.8918709999999999,True,
704054845121142784,0,2016-02-28 21:25:30,iPhone,12.0,10,,5,1028,3201,Pembroke,0.462594,True,
703774238772166656,0,2016-02-28 02:50:28,iPhone,10.0,10,,1,526,2020,cocker_spaniel,0.961643,True,
703769065844768768,0,2016-02-28 02:29:55,iPhone,10.0,10,,1,1276,3621,golden_retriever,0.553901,True,
703631701117943808,0,2016-02-27 17:24:05,iPhone,11.0,10,Bella,1,772,2853,Labrador_retriever,0.399217,True,
703611486317502464,0,2016-02-27 16:03:45,iPhone,10.0,10,Scooter,1,1709,4229,cup,0.473555,False,pupper
703425003149250560,1,2016-02-27 03:42:44,iPhone,9.0,10,,1,1559,4162,schipperke,0.545502,True,
703407252292673536,0,2016-02-27 02:32:12,iPhone,10.0,10,,1,786,2685,cliff,0.4390770000000001,False,pupper
703382836347330562,0,2016-02-27 00:55:11,iPhone,12.0,10,Charlie,1,1285,3837,guinea_pig,0.148526,False,
703356393781329922,0,2016-02-26 23:10:06,iPhone,2.0,10,Socks,1,429,2085,Samoyed,0.400568,True,
703268521220972544,0,2016-02-26 17:20:56,iPhone,12.0,10,,1,618,2152,Pembroke,0.935307,True,pupper
703079050210877440,0,2016-02-26 04:48:02,iPhone,11.0,10,,1,3494,8064,malamute,0.374682,True,
703041949650034688,0,2016-02-26 02:20:37,iPhone,10.0,10,,1,14198,28996,vizsla,0.990391,True,
702932127499816960,0,2016-02-25 19:04:13,iPhone,6.0,10,Chip,1,811,2825,pug,0.751758,True,
702899151802126337,0,2016-02-25 16:53:11,Vine,12.0,10,Luna,1,509,1772,keeshond,0.8788860000000001,True,
702684942141153280,0,2016-02-25 02:42:00,iPhone,11.0,10,Lucy,1,1215,3516,Bedlington_terrier,0.289471,True,
702671118226825216,0,2016-02-25 01:47:04,iPhone,10.0,10,Rambo,1,634,2398,cocker_spaniel,0.346695,True,
702598099714314240,0,2016-02-24 20:56:55,iPhone,11.0,10,Sansa,1,3712,11332,chow,0.808737,True,pupper
702539513671897089,0,2016-02-24 17:04:07,iPhone,12.0,10,,1,1091,3134,Labrador_retriever,0.691137,True,
702332542343577600,0,2016-02-24 03:21:41,Vine,13.0,10,Rudy,1,1755,3491,bath_towel,0.8783200000000001,False,
702321140488925184,0,2016-02-24 02:36:23,iPhone,12.0,10,,1,1156,3604,Eskimo_dog,0.503372,True,
702276748847800320,0,2016-02-23 23:39:59,iPhone,11.0,10,,1,860,2706,Walker_hound,0.640256,True,
702217446468493312,0,2016-02-23 19:44:20,iPhone,0.9,10,,1,1526,5268,Labrador_retriever,0.967397,True,
701981390485725185,0,2016-02-23 04:06:20,iPhone,12.0,10,Fiji,1,1106,3755,Blenheim_spaniel,0.933755,True,
701952816642965504,0,2016-02-23 02:12:47,iPhone,11.0,10,Rilo,1,1149,4167,toy_poodle,0.342397,True,
701889187134500865,0,2016-02-22 21:59:57,iPhone,11.0,10,Bilbo,1,1558,3905,redbone,0.243904,True,
701805642395348998,0,2016-02-22 16:27:58,Vine,11.0,10,,1,1900,3752,Irish_water_spaniel,0.2858,True,pupper
701601587219795968,0,2016-02-22 02:57:08,iPhone,10.0,10,Coopson,1,523,2299,Chesapeake_Bay_retriever,0.586414,True,
701570477911896070,0,2016-02-22 00:53:31,iPhone,9.0,10,Yoda,1,1055,3080,golden_retriever,0.8636870000000001,True,
701545186879471618,0,2016-02-21 23:13:01,iPhone,10.0,10,Millie,1,680,2902,bow_tie,0.246313,False,pupper
701214700881756160,0,2016-02-21 01:19:47,iPhone,12.0,10,,1,5812,13475,golden_retriever,0.8076439999999999,True,
700890391244103680,0,2016-02-20 03:51:05,iPhone,11.0,10,Chet,1,653,2437,wombat,0.462952,False,
700864154249383937,0,2016-02-20 02:06:50,iPhone,12.0,10,,1,685,2828,lawn_mower,0.878863,False,pupper
700847567345688576,0,2016-02-20 01:00:55,iPhone,10.0,10,Crouton,1,558,2637,toy_poodle,0.388277,True,
700796979434098688,0,2016-02-19 21:39:54,iPhone,7.0,10,Daniel,1,1085,2669,malamute,0.454363,True,
700747788515020802,0,2016-02-19 18:24:26,iPhone,11.0,10,,1,10673,25130,golden_retriever,0.843799,True,
700518061187723268,0,2016-02-19 03:11:35,iPhone,10.0,10,Vincent,1,915,2887,Chihuahua,0.7681560000000001,True,
700505138482569216,0,2016-02-19 02:20:14,iPhone,12.0,10,Kaia,1,646,2487,Chesapeake_Bay_retriever,0.292675,True,
700462010979500032,0,2016-02-18 23:28:52,iPhone,6.0,10,Murphy,1,2031,4537,Labrador_retriever,0.786089,True,
700167517596164096,0,2016-02-18 03:58:39,iPhone,10.0,10,Dotsy,1,836,2903,kuvasz,0.311325,True,
700151421916807169,0,2016-02-18 02:54:41,iPhone,11.0,10,,1,754,2450,Siamese_cat,0.112413,False,pupper
700143752053182464,0,2016-02-18 02:24:13,iPhone,10.0,10,,1,3129,8282,balloon,0.990736,False,pupper
700062718104104960,0,2016-02-17 21:02:13,iPhone,6.0,10,Eazy,1,778,2890,Cardigan,0.5669109999999999,True,
700029284593901568,0,2016-02-17 18:49:22,iPhone,10.0,10,Coops,1,661,2262,pug,0.99731,True,
700002074055016451,0,2016-02-17 17:01:14,iPhone,9.0,10,Thumas,1,1529,3627,web_site,0.997154,False,
699801817392291840,0,2016-02-17 03:45:29,iPhone,11.0,10,Cooper,1,1088,3345,sunglasses,0.900864,False,pupper
699788877217865730,0,2016-02-17 02:54:04,iPhone,12.0,10,Nala,1,557,2458,golden_retriever,0.930705,True,
699779630832685056,0,2016-02-17 02:17:19,iPhone,10.0,10,,1,1397,3039,kuvasz,0.350629,True,
699775878809702401,0,2016-02-17 02:02:25,iPhone,11.0,10,Fillup,1,690,2150,malamute,0.442612,True,
699691744225525762,0,2016-02-16 20:28:06,iPhone,5.0,10,Dave,1,5174,11252,sea_lion,0.8590459999999999,False,
699446877801091073,0,2016-02-16 04:15:05,iPhone,12.0,10,Archie,1,2938,6515,rapeseed,0.876875,False,
699434518667751424,0,2016-02-16 03:25:58,iPhone,12.0,10,,1,577,2384,hippopotamus,0.505675,False,pupper
699423671849451520,0,2016-02-16 02:42:52,iPhone,10.0,10,,1,383,1505,Weimaraner,0.982794,True,
699413908797464576,0,2016-02-16 02:04:04,iPhone,11.0,10,Miley,1,688,2258,dalmatian,0.562315,True,
699370870310113280,0,2016-02-15 23:13:03,iPhone,11.0,10,Calbert,1,497,2053,bull_mastiff,0.97573,True,
699323444782047232,0,2016-02-15 20:04:36,iPhone,10.0,10,,1,983,3466,Labrador_retriever,0.825333,True,
699088579889332224,0,2016-02-15 04:31:20,iPhone,3.0,10,Charl,1,715,2451,Samoyed,0.960543,True,
699079609774645248,0,2016-02-15 03:55:41,iPhone,8.0,10,Reagan,1,745,2677,Shetland_sheepdog,0.234431,True,
699072405256409088,0,2016-02-15 03:27:04,iPhone,12.0,10,,1,1325,3296,toy_poodle,0.497755,True,
699060279947165696,0,2016-02-15 02:38:53,Vine,12.0,10,Yukon,1,2059,4173,Old_English_sheepdog,0.4274810000000001,True,
699036661657767936,0,2016-02-15 01:05:02,iPhone,13.0,10,,1,1345,2863,Shetland_sheepdog,0.963985,True,pupper
698989035503689728,0,2016-02-14 21:55:47,iPhone,13.0,10,Oliver,1,1113,3701,ice_bear,0.807762,False,
698953797952008193,0,2016-02-14 19:35:46,iPhone,11.0,10,CeCe,1,1020,2975,Labrador_retriever,0.6638,True,
698907974262222848,0,2016-02-14 16:33:40,iPhone,10.0,10,,1,699,2787,barrow,0.999962,False,
698710712454139905,0,2016-02-14 03:29:49,iPhone,10.0,10,Cuddles,1,774,2710,seat_belt,0.379055,False,
698703483621523456,0,2016-02-14 03:01:06,iPhone,7.0,10,Rusty,1,425,1608,Pekinese,0.984267,True,
698635131305795584,0,2016-02-13 22:29:29,iPhone,12.0,10,,1,388,1400,Shetland_sheepdog,0.43332,True,
698549713696649216,0,2016-02-13 16:50:04,iPhone,9.0,10,Claude,1,704,2536,chow,0.575637,True,
698355670425473025,0,2016-02-13 03:59:01,iPhone,10.0,10,Jessiga,1,516,2046,German_shepherd,0.622957,True,
698342080612007937,0,2016-02-13 03:05:01,iPhone,11.0,10,Maximus,1,1074,2485,toy_poodle,0.508292,True,
698262614669991936,0,2016-02-12 21:49:15,iPhone,11.0,10,Franklin,1,2268,5214,golden_retriever,0.25650500000000004,True,
698195409219559425,0,2016-02-12 17:22:12,iPhone,9.0,10,Beau,1,6750,18408,Boston_bull,0.936183,True,
698178924120031232,0,2016-02-12 16:16:41,iPhone,10.0,10,Lily,1,830,3084,dingo,0.175518,False,
697995514407682048,0,2016-02-12 04:07:53,iPhone,11.0,10,,1,372,1665,Pembroke,0.540201,True,
697990423684476929,0,2016-02-12 03:47:39,iPhone,11.0,10,Doug,1,1451,3592,traffic_light,0.470708,False,
697943111201378304,0,2016-02-12 00:39:39,iPhone,10.0,10,Cassie,1,776,2638,Labrador_retriever,0.991954,True,
697881462549430272,0,2016-02-11 20:34:41,iPhone,10.0,10,Carter,1,1337,3313,coil,0.5336989999999999,False,
697630435728322560,0,2016-02-11 03:57:11,Vine,8.0,10,,1,614,1909,Shetland_sheepdog,0.548018,True,
697616773278015490,0,2016-02-11 03:02:54,iPhone,11.0,10,,1,1144,3467,binoculars,0.192717,False,pupper
697596423848730625,0,2016-02-11 01:42:02,iPhone,11.0,10,,1,1425,3306,Cardigan,0.111493,True,pupper
697575480820686848,0,2016-02-11 00:18:49,iPhone,8.0,10,Ole,1,572,2250,basenji,0.389136,True,
697516214579523584,0,2016-02-10 20:23:19,Vine,9.0,10,Pherb,1,1282,2281,Chesapeake_Bay_retriever,0.804363,True,
697482927769255936,0,2016-02-10 18:11:03,iPhone,11.0,10,Blipson,1,765,2662,Pembroke,0.7689229999999999,True,
697463031882764288,0,2016-02-10 16:51:59,iPhone,11.0,10,,4,1552,3748,Pembroke,0.360428,True,
697270446429966336,0,2016-02-10 04:06:43,iPhone,10.0,10,Bentley,1,2087,5131,kuvasz,0.40845,True,
697259378236399616,0,2016-02-10 03:22:44,iPhone,0.8,10,,1,1136,3611,Samoyed,0.998201,True,
697255105972801536,0,2016-02-10 03:05:46,iPhone,10.0,10,Charlie,1,1315,3316,kelpie,0.307672,True,
697242256848379904,0,2016-02-10 02:14:42,iPhone,10.0,10,Oakley,1,751,2753,paddle,0.589066,False,
696900204696625153,0,2016-02-09 03:35:31,iPhone,12.0,10,Rosie,1,1156,3492,Shetland_sheepdog,0.880499,True,
696894894812565505,0,2016-02-09 03:14:25,iPhone,9.0,10,,1,758,2594,borzoi,0.5964550000000001,True,
696886256886657024,0,2016-02-09 02:40:05,iPhone,12.0,10,,1,2016,5317,Tibetan_terrier,0.32816100000000004,True,
696877980375769088,0,2016-02-09 02:07:12,iPhone,9.0,10,Misty,1,802,2689,muzzle,0.176172,False,pupper
696754882863349760,0,2016-02-08 17:58:03,iPhone,10.0,10,Reptar,1,396,1615,ox,0.337871,False,
696744641916489729,0,2016-02-08 17:17:22,Vine,10.0,10,Klevin,1,1069,2293,Pembroke,0.849029,True,
696713835009417216,0,2016-02-08 15:14:57,iPhone,9.0,10,Trevith,1,757,2613,tiger_shark,0.548497,False,pupper
696518437233913856,0,2016-02-08 02:18:30,iPhone,10.0,10,,1,1887,4274,borzoi,0.742912,True,pupper
